protein_id	source_proteome	AOBS17_30	AOBS82_9	Afum	Cimm	Ncra	Nirr	Scer	Spom	Ztri	gene_name	product_description	function_source	Best_Swissprot	Pfam_Names	Pfam_Accessions	Pfam_Evalues
AC1KRY_001787	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001788	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001790	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001791	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_001793	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001801	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001802	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001803	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001806	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001809	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001810	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_001813	AOBS17_30	1	1	0	0	0	1	0	1	0							
AC1KRY_001814	AOBS17_30	1	1	0	0	1	1	0	0	1							
AC1KRY_001816	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001818	AOBS17_30	1	1	1	1	0	1	1	1	1							
AC1KRY_001819	AOBS17_30	1	0	0	0	0	1	1	1	1							
AC1KRY_001820	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001822	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001825	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001826	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001827	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001830	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001831	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001833	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001835	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001836	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001837	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001838	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_001840	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_001846	AOBS17_30	1	0	0	0	1	1	1	1	0							
AC1KRY_001851	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001864	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001865	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001866	AOBS17_30	1	1	0	1	0	1	1	1	0							
AC1KRY_001867	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001868	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001869	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001870	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001876	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001877	AOBS17_30	1	1	0	0	1	1	1	1	0							
AC1KRY_001880	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001881	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001883	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001884	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001886	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001890	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_001892	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001895	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001897	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001898	AOBS17_30	1	1	1	1	1	1	1	1	0							
AC1KRY_001900	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_001901	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_001902	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001903	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_001906	AOBS17_30	1	1	1	0	1	1	1	0	1							
AC1KRY_001907	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001911	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001917	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001919	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001925	AOBS17_30	1	1	1	1	1	1	0	1	0							
AC1KRY_001927	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001928	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001929	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001930	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001936	AOBS17_30	1	0	0	0	0	1	0	0	0							
AC1KRY_001937	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001939	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_001947	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001948	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_001949	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001950	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001952	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_001953	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001956	AOBS17_30	1	1	0	1	1	1	1	1	0							
AC1KRY_001957	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001958	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001960	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001965	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_001969	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001972	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001973	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001975	AOBS17_30	1	0	1	1	0	1	1	1	1							
AC1KRY_001977	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_001978	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001979	AOBS17_30	1	0	1	1	1	1	1	0	1							
AC1KRY_001980	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001983	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001984	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001985	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001986	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001987	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_001988	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_001991	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001993	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_001997	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002001	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002002	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002005	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_002006	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002007	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002009	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002010	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002012	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_002013	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002016	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002017	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_002019	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002020	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002023	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002025	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002030	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002031	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002032	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002034	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002037	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_002040	AOBS17_30	1	0	0	1	0	1	0	0	1							
AC1KRY_002042	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_002043	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002055	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002057	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002058	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002060	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002061	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002068	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002069	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002075	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002076	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002077	AOBS17_30	1	1	0	0	0	1	1	1	0							
AC1KRY_002078	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002080	AOBS17_30	1	0	0	0	0	1	1	1	0							
AC1KRY_002081	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_002082	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002086	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_002088	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002089	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002090	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002092	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002093	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002094	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002096	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002097	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002098	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002103	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002104	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002105	AOBS17_30	1	1	1	1	0	1	0	1	1							
AC1KRY_002106	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002107	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002109	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002110	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002111	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002112	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002117	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002121	AOBS17_30	1	0	0	0	0	1	1	0	0							
AC1KRY_002122	AOBS17_30	1	1	0	0	0	1	0	1	1							
AC1KRY_002128	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002129	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002136	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002138	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002139	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002144	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002146	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002151	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002152	AOBS17_30	1	0	0	0	0	1	1	0	0							
AC1KRY_002156	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002158	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002160	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002161	AOBS17_30	1	1	1	0	1	1	1	0	1							
AC1KRY_002162	AOBS17_30	1	0	0	0	0	1	0	1	0							
AC1KRY_002167	AOBS17_30	1	1	0	1	1	1	1	1	1							
AC1KRY_002172	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_002173	AOBS17_30	1	1	0	0	0	1	0	0	1							
AC1KRY_002177	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002178	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_002179	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_002183	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002185	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002186	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002187	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002188	AOBS17_30	1	1	1	1	0	1	0	0	1							
AC1KRY_002190	AOBS17_30	1	0	1	1	1	1	1	1	0							
AC1KRY_002191	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002194	AOBS17_30	1	1	0	0	1	1	0	0	1							
AC1KRY_002196	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000220	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000223	AOBS17_30	1	0	1	1	0	1	0	1	1							
AC1KRY_000224	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_000226	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000228	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000230	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_000233	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_000235	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_000236	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000237	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000240	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000241	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_000244	AOBS17_30	1	1	1	1	0	1	1	1	1							
AC1KRY_000248	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_000252	AOBS17_30	1	1	1	1	0	1	0	0	0							
AC1KRY_000253	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000254	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_000255	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000256	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000258	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000259	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000261	AOBS17_30	1	0	1	0	0	1	0	0	0							
AC1KRY_000263	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_000264	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000265	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_000267	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_000273	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000274	AOBS17_30	1	1	1	1	1	1	0	1	0							
AC1KRY_000275	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000277	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000278	AOBS17_30	1	0	1	1	1	1	0	0	1							
AC1KRY_000279	AOBS17_30	1	1	0	0	0	1	0	1	1							
AC1KRY_000280	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000286	AOBS17_30	1	0	1	0	0	1	1	0	1							
AC1KRY_000287	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000288	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_000290	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_000295	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000297	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000299	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000304	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000306	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000308	AOBS17_30	1	1	0	0	0	1	0	1	1							
AC1KRY_000309	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000312	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000313	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000314	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000316	AOBS17_30	1	1	0	0	0	1	0	1	0							
AC1KRY_000318	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_000319	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000322	AOBS17_30	1	1	1	1	1	1	0	0	0							
AC1KRY_000323	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000328	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000334	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000335	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000336	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000340	AOBS17_30	1	0	1	1	1	1	0	0	1							
AC1KRY_000341	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000342	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000351	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000352	AOBS17_30	1	1	1	0	0	1	0	0	0							
AC1KRY_000355	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_000356	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000357	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_000365	AOBS17_30	1	0	0	0	0	1	0	1	0							
AC1KRY_000367	AOBS17_30	1	1	0	1	0	1	0	0	0							
AC1KRY_000369	AOBS17_30	1	0	1	1	1	1	0	1	1							
AC1KRY_000371	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_000375	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000377	AOBS17_30	1	1	0	0	0	1	1	0	0							
AC1KRY_000379	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_000380	AOBS17_30	1	1	0	0	1	1	1	1	0							
AC1KRY_000385	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000387	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000389	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000390	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000391	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_000392	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000393	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_000394	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000395	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000400	AOBS17_30	1	0	1	1	0	1	0	0	1							
AC1KRY_000402	AOBS17_30	1	1	0	0	0	1	0	1	0							
AC1KRY_000404	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_000405	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000407	AOBS17_30	1	1	1	0	0	1	0	0	0							
AC1KRY_000408	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_000409	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000411	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000412	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000415	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000416	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000417	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000419	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000420	AOBS17_30	1	1	1	1	1	1	0	0	0							
AC1KRY_000423	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000424	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_000425	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_000426	AOBS17_30	1	1	0	0	0	1	1	1	0							
AC1KRY_002199	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002204	AOBS17_30	1	1	0	0	0	1	0	0	1							
AC1KRY_002205	AOBS17_30	1	1	1	1	0	1	0	0	1							
AC1KRY_002206	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002207	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002219	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002220	AOBS17_30	1	0	1	0	1	1	1	0	0							
AC1KRY_002223	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002226	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002227	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_002228	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002230	AOBS17_30	1	1	0	1	0	1	1	1	0							
AC1KRY_002235	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002239	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002245	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002248	AOBS17_30	1	0	0	0	0	1	0	0	0							
AC1KRY_002251	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002253	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002254	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002255	AOBS17_30	1	1	1	1	1	1	1	1	0							
AC1KRY_002256	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002258	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002261	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002262	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002266	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002267	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002268	AOBS17_30	1	1	1	0	1	1	0	1	1							
AC1KRY_002269	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002271	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002272	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002273	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002280	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002281	AOBS17_30	1	1	0	0	0	1	1	1	0							
AC1KRY_002282	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002288	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002289	AOBS17_30	1	0	0	1	1	1	1	1	1							
AC1KRY_002290	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002292	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002293	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002294	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002297	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002298	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002299	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002300	AOBS17_30	1	0	0	0	0	1	0	0	0							
AC1KRY_002301	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002302	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002303	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002305	AOBS17_30	1	0	0	0	0	1	0	0	0							
AC1KRY_002307	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002308	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002315	AOBS17_30	1	1	1	1	1	1	0	1	0							
AC1KRY_002317	AOBS17_30	1	1	0	1	1	1	0	0	1							
AC1KRY_002332	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002336	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002340	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002342	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002344	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002345	AOBS17_30	1	1	1	1	0	1	0	1	1							
AC1KRY_002347	AOBS17_30	1	1	0	0	0	1	1	1	1							
AC1KRY_002348	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002351	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002354	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002356	AOBS17_30	1	1	0	0	0	1	0	0	1							
AC1KRY_002357	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002361	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002363	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002364	AOBS17_30	1	0	0	0	0	1	0	0	0							
AC1KRY_002365	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002366	AOBS17_30	1	0	1	1	1	1	0	0	1							
AC1KRY_002368	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002374	AOBS17_30	1	1	0	1	0	1	1	0	1							
AC1KRY_002375	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002376	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002377	AOBS17_30	1	0	1	1	1	1	1	1	1							
AC1KRY_002378	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002380	AOBS17_30	1	1	1	0	1	1	0	0	1							
AC1KRY_002383	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002385	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002386	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002391	AOBS17_30	1	1	1	1	0	1	0	1	1							
AC1KRY_002392	AOBS17_30	1	1	1	0	1	1	1	1	1							
AC1KRY_002393	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002400	AOBS17_30	1	0	0	0	0	1	0	0	0							
AC1KRY_002402	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002403	AOBS17_30	1	1	1	1	1	1	0	0	1							
AC1KRY_002405	AOBS17_30	1	1	1	1	1	1	1	1	1							
AC1KRY_002409	AOBS17_30	1	0	0	0	0	1	1	1	0							
AC1KRY_002414	AOBS17_30	1	1	1	1	1	1	1	0	1							
AC1KRY_002416	AOBS17_30	1	1	0	0	0	1	0	0	0							
AC1KRY_002417	AOBS17_30	1	1	1	0	1	1	0	0	1							
AC1KRY_002420	AOBS17_30	1	1	1	1	1	1	0	1	1							
AC1KRY_002427	AOBS17_30	1	1	1	1	1	1	0	0	0							
AC1KRY_002428	AOBS17_30	1	1	1	1	1	1	1	1	1							
